page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
5,8,"• Jardins de la Fontaine: These 18th-century gardens are built around the ruins of a Roman sanctuary. They oﬀer a peaceful retreat with beautiful fountains statues and shaded pathways.",11.98,41.58,440.54,184,90.00,320.34,530.54,361.92,false,false
5,9,"• Tour Magne: This ancient Roman tower part of the city's original fortifications oﬀers",11.95,7.39,444.49,87,90.00,379.74,534.49,387.13,false,false
5,10,"panoramic views of Nîmes and the surrounding area7.",12.00,7.38,271.57,51,108.00,396.84,379.57,404.22,false,false
5,11,"• Temple of Diana: Located in the Jardins de la Fontaine this Roman temple's exact purpose remains a mystery but it is believed to have been a library or a place of worship8.",11.98,41.58,430.75,174,90.00,422.10,520.75,463.68,false,false
5,12,"",12.00,8.59,3.34,0,72.00,481.50,75.34,490.09,true,false
5,13,"",12.00,7.39,2.74,0,216.00,481.50,218.74,488.89,true,false
6,0,"Carcassonne: A Medieval Fortress",12.00,7.39,178.90,32,72.00,83.88,250.90,91.27,true,false
6,1,"Carcassonne is a fortified city in the Languedoc region known for its well-preserved medieval architecture. The city's history dates back to the Roman period but it is best known for its role in the medieval period as a stronghold during the Albigensian Crusade.",12.00,41.58,470.65,262,72.00,108.90,542.65,150.48,false,false
6,2,"Key Historical Sites in Carcassonne",12.00,7.38,176.23,35,72.00,168.18,248.23,175.56,false,false
6,3,"• Cité de Carcassonne: This medieval fortress is a UNESCO World Heritage site and one of the most impressive examples of medieval architecture in Europe. It features double walls 52 towers and a castle.",11.98,41.58,452.71,202,90.00,193.38,542.71,234.96,false,false
6,4,"• Basilica of Saints Nazarius and Celsus: This Gothic-Romanesque basilica located within the fortress dates back to the 11th century. It is known for its beautiful stained glass windows.",11.98,41.58,440.90,186,90.00,252.78,530.90,294.36,false,false
6,5,"• Château Comtal: This castle located within the Cité oﬀers guided tours that provide",11.95,7.39,443.05,85,90.00,312.24,533.05,319.63,false,false
6,6,"insight into the history and architecture of Carcassonne.",12.00,7.38,280.21,57,108.00,329.34,388.21,336.72,false,false
6,7,"• Pont Vieux: This 14th-century bridge connects the medieval Cité with the lower town.",11.95,7.39,448.75,86,90.00,354.54,538.75,361.93,false,false
6,8,"It oﬀers stunning views of the fortress and the surrounding countryside.",12.00,7.38,358.09,72,108.00,371.64,466.09,379.02,false,false
6,9,"• Inquisition Tower: One of the Roman towers in Carcassonne it was used during the",11.95,7.39,439.09,82,90.00,396.84,529.09,404.23,false,false
6,10,"Medieval Inquisition to imprison and torture suspected heretics9.",12.00,7.38,328.57,65,108.00,413.94,436.57,421.32,false,false
6,11,"• Hoardings: Carcassonne was the first fortress to use wooden hoardings during sieges",11.95,7.39,447.37,85,90.00,439.20,537.37,446.59,false,false
6,12,"allowing defenders to shoot arrows and drop projectiles on attackers below10.",12.00,7.38,393.67,77,108.00,456.30,501.67,463.68,false,false
6,13,"",12.00,8.59,3.34,0,72.00,481.50,75.34,490.09,true,false
6,14,"",12.00,7.39,2.74,0,216.00,481.50,218.74,488.89,true,false
7,0,"Toulouse: The Pink City",12.00,7.39,125.14,23,72.00,83.88,197.14,91.27,true,false
7,1,"Toulouse known as 'La Ville Rose' (The Pink City) due to its distinctive terracotta buildings is a vibrant city with a rich history. It was an important center during the Roman period and later became a hub of the aerospace industry.",12.00,41.58,460.87,233,72.00,108.90,532.87,150.48,false,false
7,2,"Key Historical Sites in Toulouse",12.00,7.38,158.47,32,72.00,168.18,230.47,175.56,false,false
7,3,"• Basilica of Saint-Sernin: This Romanesque basilica built between the 11th and 13th",11.95,7.38,428.96,84,90.00,193.26,518.96,200.64,false,false
7,4,"centuries is a UNESCO World Heritage site. It is one of the largest and best-preserved Romanesque churches in Europe.",12.00,24.48,428.65,117,108.00,210.36,536.65,234.84,false,false
7,5,"• Capitole de Toulouse: The city's town hall and theater the Capitole is an impressive building with a neoclassical facade. It has been the seat of municipal power since the 12th century.",11.98,41.58,441.92,187,90.00,252.54,531.92,294.12,false,false
7,6,"• Jacobins Convent: This Gothic convent founded in the 13th century is known for its",11.95,7.38,437.35,84,90.00,311.88,527.35,319.26,false,false
7,7,"beautiful cloister and the relics of Saint Thomas Aquinas.",12.00,7.38,284.41,58,108.00,328.98,392.41,336.36,false,false
7,8,"• Pont Neuf: Despite its name which means 'New Bridge' this is the oldest bridge in Toulouse. It was completed in the 17th century and oﬀers picturesque views of the Garonne River.",11.98,41.58,433.39,180,90.00,354.06,523.39,395.64,false,false
7,9,"• Canal du Midi: A UNESCO World Heritage site this canal connects the Garonne River",11.95,7.38,444.86,83,90.00,413.34,534.86,420.72,false,false
7,10,"to the Mediterranean Sea and was a major engineering feat of the 17th century.",12.00,7.38,394.93,78,108.00,430.44,502.93,437.82,false,false
7,11,"• Aeroscopia Museum: Reflecting Toulouse's role as a center of the aerospace industry this museum showcases the history of aviation with exhibits including the Concorde and Airbus aircraft.",11.98,41.58,445.93,189,90.00,455.52,535.93,497.10,false,false
7,12,"",12.00,8.59,3.34,0,72.00,514.92,75.34,523.51,true,false
7,13,"",12.00,7.39,2.74,0,216.00,514.92,218.74,522.31,true,false
8,0,"Arles: A Roman Treasure",12.00,7.39,132.04,23,72.00,83.88,204.04,91.27,true,false
8,1,"Arles located on the banks of the Rhône River is renowned for its Roman and Romanesque monuments. The city was an important Roman settlement and later became a center of Christian pilgrimage.",12.00,41.58,461.78,191,72.00,108.90,533.78,150.48,false,false
8,2,"Key Historical Sites in Arles",12.00,7.38,138.37,29,72.00,168.18,210.37,175.56,false,false
8,3,"• Arles Amphitheatre: This Roman amphitheater built in the 1st century AD is still used",11.96,7.38,446.77,87,90.00,193.26,536.77,200.64,false,false
8,4,"for events such as bullfights and concerts. It is one of the best-preserved Roman structures in France.",12.00,24.48,401.23,103,108.00,210.36,509.23,234.84,false,false
8,5,"• Church of St. Trophime: This Romanesque church built in the 12th century is known for its stunning portal and cloister. It was an important stop on the pilgrimage route to Santiago de Compostela.",11.98,41.58,448.63,197,90.00,252.54,538.63,294.12,false,false
8,6,"• Alyscamps: This ancient Roman necropolis located just outside the city walls was a",11.95,7.38,438.92,84,90.00,311.88,528.92,319.26,false,false
8,7,"major burial site in antiquity. It features a long avenue lined with sarcophagi.",12.00,7.38,382.03,80,108.00,328.98,490.03,336.36,false,false
8,8,"• Thermes de Constantin: These Roman baths built in the 4th century AD are a",11.95,7.38,409.09,76,90.00,354.06,499.09,361.44,false,false
8,9,"testament to the city's importance during the Roman period.",12.00,7.38,305.89,59,108.00,371.16,413.89,378.54,false,false
8,10,"• Van Gogh's Influence: Arles is also famous for its association with Vincent van Gogh",11.95,7.38,440.35,86,90.00,396.24,530.35,403.62,false,false
8,11,"who created over 300 works of art during his time in the city. The Van Gogh Foundation in Arles celebrates his legacy.",12.00,24.48,381.01,118,108.00,413.34,489.01,437.82,false,false
8,12,"• Cryptoporticus: An underground gallery built by the Romans in the 1st century BC it served as a foundation for the Forum and is one of the few remaining examples of such structures.",11.98,41.58,441.13,183,90.00,455.52,531.13,497.10,false,false
8,13,"",12.00,8.59,3.34,0,72.00,514.92,75.34,523.51,true,false
8,14,"",12.00,7.39,2.74,0,216.00,514.92,218.74,522.31,true,false
9,0,"Aix-en-Provence: A City of Art and Culture",12.00,7.39,223.54,42,72.00,83.88,295.54,91.27,true,false
9,1,"Aix-en-Provence founded by the Romans in 123 BC is known for its elegant architecture vibrant cultural scene and association with the painter Paul Cézanne. The city's rich history is reflected in its beautiful buildings and lively atmosphere.",12.00,41.58,466.33,242,72.00,108.90,538.33,150.48,false,false
9,2,"Key Historical Sites in Aix-en-Provence",12.00,7.38,196.63,39,72.00,168.18,268.63,175.56,false,false
9,3,"• Cours Mirabeau: This grand boulevard lined with plane trees cafes and fountains is",11.95,7.38,443.17,84,90.00,193.26,533.17,200.64,false,false
9,4,"the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.",12.00,7.38,404.35,83,108.00,210.36,512.35,217.74,false,false
9,5,"• Saint-Sauveur Cathedral: This cathedral built between the 5th and 17th centuries",11.95,7.38,427.22,82,90.00,235.44,517.22,242.82,false,false
9,6,"features a mix of architectural styles including Romanesque Gothic and Baroque. It is known for its beautiful cloister and triptych by Nicolas Froment.",12.00,24.48,432.86,151,108.00,252.54,540.86,277.02,false,false
9,7,"• Hôtel de Ville: The town hall of Aix-en-Provence built in the 17th century is an elegant building with a beautiful clock tower and an ornate facade. The square in front of the Hôtel de Ville is a lively spot often hosting markets and events.",11.99,41.58,452.53,243,90.00,294.78,542.53,336.36,false,false
9,8,"• Atelier Cézanne: The studio of Paul Cézanne one of the most famous painters",11.95,7.38,408.25,77,90.00,354.06,498.25,361.44,false,false
9,9,"associated with Aix-en-Provence is preserved as a museum. Visitors can see where Cézanne created many of his masterpieces and gain insight into his artistic process.",12.00,24.48,418.03,165,108.00,371.16,526.03,395.64,false,false
9,10,"• Thermal Springs: Aix-en-Provence was originally founded as a Roman spa town due to",11.95,7.38,452.53,84,90.00,413.34,542.53,420.72,false,false
9,11,"its thermal springs which are still in use today at the Thermes Sextius.",12.00,7.38,350.41,72,108.00,430.44,458.41,437.82,false,false
9,12,"• Festival d'Aix-en-Provence: An annual opera festival held in July it is one of the most",11.96,7.38,443.53,89,90.00,455.52,533.53,462.90,false,false
9,13,"prestigious opera festivals in Europe.",12.00,7.38,185.17,38,108.00,472.62,293.17,480.00,false,false
9,14,"",12.00,8.59,3.34,0,72.00,497.82,75.34,506.41,true,false
9,15,"",12.00,7.39,2.74,0,216.00,497.82,218.74,505.21,true,false
10,0,"Montpellier: A University City with Medieval Charm",12.00,7.39,271.00,50,72.00,83.88,343.00,91.27,true,false
10,1,"Montpellier founded in the 10th century is known for its prestigious university and vibrant cultural scene. The city has a rich history with a blend of medieval Renaissance and modern architecture.",12.00,41.58,466.10,197,72.00,108.90,538.10,150.48,false,false
10,2,"Key Historical Sites in Montpellier",12.00,7.38,171.01,35,72.00,168.18,243.01,175.56,false,false
10,3,"• Place de la Comédie: The central square of Montpellier this bustling area is",11.95,7.38,394.87,78,90.00,193.26,484.87,200.64,false,false
10,4,"surrounded by cafes shops and the impressive Opéra Comédie. It is a great place to start exploring the city.",12.00,24.48,422.29,108,108.00,210.36,530.29,234.84,false,false
10,5,"• Saint-Pierre Cathedral: This Gothic cathedral built in the 14th century is known for its",11.96,7.38,447.20,90,90.00,252.54,537.20,259.92,false,false
10,6,"imposing facade and twin towers. It is the seat of the Archdiocese of Montpellier.",12.00,7.38,404.83,82,108.00,269.64,512.83,277.02,false,false
10,7,"• Promenade du Peyrou: This 17th-century promenade oﬀers stunning views of the city",11.95,7.38,446.35,83,90.00,294.78,536.35,302.16,false,false
10,8,"and features the Arc de Triomphe and the Château d'Eau a beautiful water tower.",12.00,7.38,409.45,79,108.00,311.88,517.45,319.26,false,false
10,9,"• Musée Fabre: One of the most important art museums in France the Musée Fabre",11.95,7.38,430.51,78,90.00,336.96,520.51,344.34,false,false
10,10,"houses an extensive collection of European paintings sculptures and decorative arts.",12.00,7.38,428.11,84,108.00,354.06,536.11,361.44,false,false
10,11,"• University of Montpellier: Founded in 1289 it is one of the oldest universities in the",11.96,7.38,433.75,88,90.00,379.14,523.75,386.52,false,false
10,12,"world and has been a center of learning and culture for centuries.",12.00,7.38,327.43,66,108.00,396.24,435.43,403.62,false,false
10,13,"• Jardin des Plantes: Established in 1593 it is the oldest botanical garden in France and",11.96,7.38,442.93,89,90.00,421.32,532.93,428.70,false,false
10,14,"was created for the study of medicinal plants.",12.00,7.38,228.25,46,108.00,438.42,336.25,445.80,false,false
10,15,"",12.00,8.59,3.34,0,72.00,463.68,75.34,472.27,true,false
10,16,"",12.00,7.39,2.74,0,216.00,463.68,218.74,471.07,true,false
11,0,"Perpignan: A Blend of French and Catalan Cultures",12.00,7.39,265.42,49,72.00,83.88,337.42,91.27,true,false
11,1,"Perpignan located near the Spanish border has a unique blend of French and Catalan influences. The city was once the capital of the Kingdom of Majorca and has a rich history reflected in its architecture and culture.",12.00,41.58,447.91,216,72.00,108.90,519.91,150.48,false,false
11,2,"Key Historical Sites in Perpignan",12.00,7.38,163.57,33,72.00,168.18,235.57,175.56,false,false
11,3,"• Palace of the Kings of Majorca: This impressive fortress built in the 13th century was the residence of the Kings of Majorca. It oﬀers panoramic views of the city and the surrounding countryside.",11.99,41.58,441.79,197,90.00,193.26,531.79,234.84,false,false
11,4,"• Perpignan Cathedral: Also known as the Cathedral of Saint John the Baptist this",11.95,7.38,419.71,81,90.00,252.54,509.71,259.92,false,false
11,5,"Gothic cathedral was built in the 14th century and features a beautiful cloister and bell tower.",12.00,24.48,430.70,96,108.00,269.64,538.70,294.12,false,false
11,6,"• Castillet: This iconic red-brick gatehouse built in the 14th century is a symbol of",11.95,7.38,419.05,85,90.00,311.88,509.05,319.26,false,false
11,7,"Perpignan. It now houses the Casa Pairal Museum which showcases the history and culture of the region.",12.00,24.42,421.34,102,108.00,328.98,529.34,353.40,false,false
11,8,"• Loge de Mer: This historic building originally a maritime trading exchange dates back",11.96,7.38,449.72,87,90.00,371.16,539.72,378.54,false,false
11,9,"to the 14th century. It is located in the heart of the old town and is a testament to Perpignan's rich mercantile history.",12.00,24.48,404.83,122,108.00,388.26,512.83,412.74,false,false
11,10,"• Campo Santo: One of the largest and oldest cloister cemeteries in France dating back",11.95,7.38,447.86,86,90.00,430.44,537.86,437.82,false,false
11,11,"to the 14th century.",12.00,7.38,98.29,20,108.00,447.54,206.29,454.92,false,false
11,12,"• Festival de Perpignan: An annual photojournalism festival Visa pour l'Image held in",11.95,7.38,441.25,85,90.00,472.62,531.25,480.00,false,false
11,13,"Perpignan attracts photographers and journalists from around the world.",12.00,7.38,367.99,71,108.00,489.72,475.99,497.10,false,false
11,14,"",12.00,8.59,3.34,0,72.00,514.92,75.34,523.51,true,false
11,15,"",12.00,7.39,2.74,0,216.00,514.92,218.74,522.31,true,false
12,0,"Conclusion",12.00,7.39,60.22,10,72.00,83.88,132.22,91.27,true,false
12,1,"The South of France oﬀers a rich tapestry of history culture and architecture that is sure to captivate any traveler. From the ancient Roman ruins of Nîmes and Arles to the medieval fortresses of Carcassonne and Avignon each city and town has its own unique story to tell. Whether you're exploring the vibrant streets of Marseille the elegant boulevards of Aix-en- Provence or the charming squares of Montpellier you'll find a wealth of historical treasures waiting to be discovered. Use this guide to plan your journey through the South of France and immerse yourself in the fascinating history of this beautiful region.",12.00,109.92,469.39,621,72.00,108.90,541.39,218.82,false,false
12,2,"",12.00,7.38,2.77,0,72.00,236.58,74.77,243.96,false,false
